Mauguio,0,7,27,11,4,0
Maule,0,5,2,1,0,0
Maurepas,0,11,12,6,1,0
Mauriac,0,3,1,1,0,0
Mayenne,0,40,46,15,1,0
Mazamet,0,15,6,2,1,0
Meaux,0,192,278,127,36,2
Melle,0,33,30,12,1,0
Melun,0,429,435,242,64,5
Mende,0,65,36,17,8,0
Menton,0,32,23,21,54,24
Merdrignac,0,14,5,4,0,0
Mérignac,0,19,26,6,0,0
Méru,0,10,7,3,1,0
Mesnières-en-Bray,0,14,10,2,1,0
Mesnils-sur-Iton,0,11,6,4,0,0
Metz,0,1524,1453,935,280,29
Meudon,0,5,13,3,0,0
Meylan,0,18,28,30,35,9
Meymac,0,20,23,9,4,0
Mignières,0,10,2,0,0,0
Milhaud,0,18,9,0,0,0
Millau,0,21,19,6,3,0
Miramas,0,13,8,1,0,0
Mirande,0,5,4,1,1,0
Mirecourt,0,4,15,6,1,0
Mirepoix,0,14,8,2,3,0
Misérieux,0,13,11,7,0,0
Mitry-Mory,0,8,6,5,0,0
Moirans,0,9,9,1,0,0
Moirans-en-Montagne,0,1,0,4,2,0
Moissac,0,4,2,2,0,0
Moissy-Cramayel,0,5,0,0,0,0
Molsheim,0,20,9,9,0,0
Monaco,0,2,5,8,0,0
Mondeville,0,27,20,5,2,0
Monistrol-sur-Loire,0,18,1,0,0,0
Mons-en-Baroeul,0,10,21,9,0,0
Montagne,0,15,9,4,1,0
Montaigu-Vendée,0,11,15,38,10,0
Montardon,0,25,38,13,3,0
Montargis,1,29,29,9,2,0
Montataire,0,16,8,1,1,0
Montauban,0,153,161,80,10,0
Montbard,0,1,2,0,0,0
Montbéliard,0,207,223,108,21,1
Montbrison,0,21,14,5,3,0
Montceau-les-Mines,0,12,21,27,8,0
Mont-de-Marsan,0,115,110,32,8,0
Montdidier,0,8,7,3,0,0
Monteils,0,8,7,2,1,0
Montélimar,1,72,76,32,9,0
Montereau-Fault-Yonne,0,42,26,15,0,0
Montferrier-sur-Lez,0,4,8,4,2,0
Montfort-sur-Meu,0,18,19,4,0,0
Montgeron,0,44,32,14,6,0
Montigny-le-Bretonneux,0,13,23,151,123,8
Montigny-lès-Metz,0,1,5,5,3,1
Montivilliers,0,11,16,1,0,0
Montluçon,0,142,147,63,25,0
Montluel,0,1,4,0,0,0
Montmorency,0,47,33,9,1,0
Montmorillon,0,3,3,2,1,0
Montmorot,0,14,21,17,4,1
Montpellier,0,2721,3464,2820,1264,125
Montreuil,0,190,231,88,20,0
Montrouge,0,20,24,17,4,0
Mont-Saint-Aignan,0,1234,1085,612,164,11
Moorea,0,6,7,4,1,0
Morcenx-la-Nouvelle,0,3,1,0,0,0
Morlaix,0,47,103,77,15,0
Mornand-en-Forez,0,1,0,0,0,0
Morne-à-l'Eau,0,40,37,19,0,0
Morsang-sur-Orge,0,7,5,0,0,0
Mortagne-au-Perche,0,8,4,0,0,0
Mortain-Bocage,0,5,4,2,1,0
Morteau,0,8,10,10,5,0
Mouchard,0,8,11,7,2,0
Mougins,0,15,7,2,0,0
Moulins,0,94,77,30,3,0
Mourenx,0,7,4,2,0,0
Moûtiers,0,10,3,2,2,0
Mtsamboro,0,15,9,0,0,0
Mugron,0,5,7,1,0,0
Mulhouse,0,601,549,361,126,5
Muret,0,56,34,15,3,0
Nancy,0,1764,2156,1793,896,176
Nandax,0,7,15,1,0,0
Nangis,0,12,4,3,0,0
Nanterre,0,1243,1906,1536,407,16
Nantes,0,2146,2692,2104,1165,137
Narbonne,0,155,187,79,25,1
Naves,0,5,14,5,1,0
Nemours,0,9,11,0,0,0
Nérac,0,8,6,4,0,0
Neufchâteau,0,21,28,8,4,0
Neufchâtel-en-Bray,0,6,3,3,0,0
Neuilly-sur-Marne,0,71,71,37,4,0
Neuilly-sur-Seine,0,5,16,97,234,39
Neuvic,0,20,27,14,1,0
Nevers,0,161,193,150,67,3
Nice,3,1822,2220,1677,743,102
Nîmes,0,1257,1212,671,207,18
Niort,0,277,256,93,22,0
Noeux-les-Mines,0,11,3,7,1,0
Nogaro,0,3,6,2,0,0
Nogent-le-Rotrou,0,16,11,5,0,0
Nogent-sur-Marne,0,32,45,27,10,0
Nogent-sur-Oise,0,43,44,27,14,0
Nogent-sur-Vernisson,0,24,21,13,4,0
Noisiel,0,51,30,11,4,0
Noisy-le-Grand,0,40,130,143,29,2
Noisy-le-Sec,0,23,36,9,3,0
Noyon,0,28,17,7,2,0
Nyons,0,2,1,1,0,0
Obernai,0,17,16,8,1,1
Oeyreluy,0,9,13,4,0,0
Olivet,0,20,25,15,5,1
Ollioules,0,25,33,30,5,0
Oloron-Sainte-Marie,0,0,2,0,0,0
Ondes,0,4,11,2,0,0
Orange,0,18,13,5,1,0
Orchies,0,1,5,1,1,0
Orléans,0,1313,1429,961,314,21
Orly,0,11,4,0,1,0
Orsay,0,386,739,853,475,84
Orthez,0,22,12,6,2,0
Orvault,0,28,30,16,0,0
Ottange,0,6,4,5,1,0
Ouangani,0,33,15,4,0,0
Oullins,0,53,51,21,5,0
Oxford,0,7,28,16,2,0
Oyonnax,0,13,11,3,0,0
Ozoir-la-Ferrière,0,5,7,1,0,0
Paimpol,0,4,14,7,1,0
Palaiseau,0,8,7,4,6,2
Pamandzi,0,26,24,7,1,0
Pamiers,0,40,43,18,3,0
Pantin,0,6,15,2,1,0
Papara,0,28,17,14,4,0
Papeete,0,56,85,45,8,0
Paray-le-Monial,0,14,14,11,2,0
Paris,0,330,242,170,61,8
Paris 10e  Arrondissement,0,198,212,81,19,0
Paris 11e  Arrondissement,0,50,98,184,81,5
Paris 12e  Arrondissement,0,679,1013,1030,449,28
Paris 13e  Arrondissement,0,462,975,1090,582,64
Paris 14e  Arrondissement,0,220,385,307,74,1
Paris 15e  Arrondissement,0,705,1162,1496,692,42
Paris 16e  Arrondissement,0,177,395,861,1251,164
Paris 17e  Arrondissement,0,301,474,416,188,6
Paris 18e  Arrondissement,0,91,134,61,15,1
Paris 19e  Arrondissement,0,273,248,179,119,16
Paris  1er Arrondissement,0,14,26,68,69,7
Paris 20e  Arrondissement,0,154,180,99,30,1
Paris  3e  Arrondissement,0,60,129,192,124,10
Paris  4e  Arrondissement,0,21,32,33,104,13
Paris  5e  Arrondissement,1,1732,2360,2991,2276,725
Paris  6e  Arrondissement,1,1246,2458,3100,2469,564
Paris  7e  Arrondissement,1,80,81,85,242,187
Paris  8e  Arrondissement,0,37,58,263,254,8
Paris  9e  Arrondissement,0,48,53,187,216,23
Parthenay,0,11,8,5,0,0
Passy,0,12,3,1,0,0
Pau,1,736,826,481,132,5
Pauillac,0,10,9,2,0,0
Pecquencourt,0,3,0,1,0,0
Peltre,0,11,16,6,0,0
Périgueux,0,261,299,133,21,0
Péronne,0,11,12,9,0,0
Perpignan,0,653,610,343,94,2
Perreux,0,1,3,0,0,0
Pessac,0,1145,1030,620,389,115
Petit-Bourg,0,21,17,11,0,0
Peyre en Aubrac,0,6,2,0,0,0
Peyrehorade,0,1,7,14,9,0
Pézenas,0,14,9,8,1,0
Pezens,0,0,0,0,0,0
Pierrefonds,0,8,5,3,1,0
Pierrelatte,0,17,12,1,0,0
Pirae,0,101,115,49,17,0
Pithiviers,0,18,10,3,1,0
Plaisir,0,12,13,4,0,0
Plateau d'Hauteville,0,10,12,6,0,0
Ploemeur,0,63,38,13,7,0
Ploërmel,0,22,31,17,2,0
Plombières-lès-Dijon,0,4,5,0,0,0
Plomelin,0,1,0,0,0,0
Ploubazlanec,0,0,0,0,0,0
Ploufragan,0,0,0,0,0,0
Plouisy,0,18,15,5,0,0
Plouzané,0,0,22,43,6,0
Pointe-à-Pitre,0,633,385,207,74,5
Pointe-Noire,0,8,8,4,0,0
Poissy,0,47,38,23,4,0
Poisy,0,26,22,14,3,0
Poitiers,0,1499,1510,1145,536,77
Poligny,0,37,34,23,6,0
Pons,0,15,9,4,0,0
Pont-à-Mousson,0,11,16,6,2,0
Pontarlier,0,18,17,12,3,0
Pont-Audemer,0,23,14,8,2,0
Pontault-Combault,0,10,10,0,0,0
Pontaumur,0,4,3,2,0,0
Pont-de-Chéruy,0,15,12,8,1,0
Pont-du-Château,0,7,7,2,2,0
Pont-Hébert,0,16,8,7,1,0
Pontivy,0,83,73,25,5,0
Pont-l'Abbé,0,14,13,7,1,0
Pontoise,0,53,55,49,10,0
Pont-Sainte-Maxence,0,9,8,2,1,0
Porcheville,0,3,1,1,0,0
Port-de-Bouc,0,8,4,2,0,0
Port-Louis,0,40,29,7,3,0
Pouzauges,0,1,1,0,0,0
Prades,0,3,3,2,0,0
Prémontré,0,15,6,1,0,0
Privas,0,15,18,9,3,0
Provins,0,31,22,12,5,0
Pruillé-le-Chétif,0,0,1,2,2,0
Pulversheim,0,19,4,2,1,0
Punaauia,1,47,58,28,6,0
Puteaux,0,120,109,44,6,0
Quessoy,0,9,5,0,0,0
Questembert,0,6,10,3,1,0
Quetigny,0,28,38,11,2,0
Quimper,0,403,542,291,46,2
Quimperlé,0,19,5,0,1,0
Quintin,0,3,4,1,0,0
Rabat,0,1,2,9,2,0
RABAT-SALE,0,2,3,7,3,0
Rambouillet,0,58,116,50,8,0
Redon,0,50,32,11,1,0
Reims,0,1711,1796,1186,641,162
Remiremont,0,14,25,14,3,0
Remire-Montjoly,0,27,15,8,6,0
Rennes,0,2323,3351,2664,1575,178
Rethel,0,18,11,3,2,0
Revel,0,10,24,10,6,0
Rezé,0,185,180,112,19,0
Rignac,0,2,2,4,0,0
Rillieux-la-Pape,0,31,29,6,3,0
Riom,0,39,34,15,2,0
Rive-de-Gier,0,30,12,7,0,0
Rives de l'Yon,0,0,0,0,0,0
Rivière-Salée,0,9,5,1,0,0
Roanne,0,227,156,46,9,0
Rochefort,0,41,43,18,6,0
Rochefort-Montagne,0,2,9,5,2,0
Rodez,0,246,328,142,33,0
Rodilhan,0,20,17,4,0,0
Roissy-en-Brie,0,38,27,5,3,0
Rollancourt,0,1,0,2,0,0
Romans-sur-Isère,0,60,38,22,5,0
Rombas,0,16,15,3,0,0
Romilly-sur-Seine,0,6,4,1,0,0
Romorantin-Lanthenay,0,6,4,0,0,0
Rosières-près-Troyes,0,21,39,28,13,0
Rosny-sous-Bois,0,20,7,3,0,0
Rostrenen,0,9,10,1,0,0
Roubaix,0,134,213,174,45,6
Rouen,0,785,945,840,462,66
Rouffach,0,21,26,15,1,0
Rouillé,0,11,8,9,1,0
Rouillon,0,29,12,5,0,0
Rousset,0,5,0,1,0,0
Roville-aux-Chênes,0,11,8,3,0,0
Royan,0,14,10,4,2,0
Rueil-Malmaison,0,42,57,74,90,22
Ruelle-sur-Touvre,0,0,0,0,0,0
Ruffec,0,8,5,0,0,0
Rumilly,0,5,1,0,0,0
Sablé-sur-Sarthe,0,35,25,5,2,0
Sada,0,37,27,18,0,0
Saint-Affrique,0,7,21,8,2,0
Saint-Aignan,0,0,0,0,0,0
Saint-Amand-les-Eaux,0,13,4,0,0,0
Saint-Amand-Montrond,0,11,9,1,0,0
Saint-Amans-Soult,0,4,5,2,0,0
Saint-André,0,42,39,16,4,0
Saint-André-lez-Lille,0,14,22,11,4,0
Saint-Avold,0,71,65,17,6,0
Saint-Barthélemy-d'Anjou,0,15,25,26,6,0
Saint-Benoît,0,103,88,44,16,0
Saint-Berthevin,0,3,5,1,0,0
Saint-Brieuc,0,449,485,321,66,1
Saint-Chamas,0,4,5,2,0,0
Saint-Chamond,0,26,37,11,2,0
Saint-Chély-d'Apcher,0,23,25,20,3,0
Saint-Christol-lez-Alès,0,29,21,11,1,0
Saint-Claude,0,140,105,37,15,0
Saint-Clément-de-Rivière,0,14,9,2,1,0
Saint-Cloud,0,26,37,29,4,1
Saint-Cyran-du-Jambot,0,11,4,1,1,0
Saint-Cyr-l'Ecole,0,4,19,64,72,1
Saint-Denis,1,3016,2258,1170,369,38
Saint-Dié-des-Vosges,0,41,73,31,3,0
Saint-Dizier,0,51,45,15,2,0
Sainte-Adresse,0,82,34,22,0,0
Sainte-Gemme-la-Plaine,0,7,1,1,0,0
Sainte-Geneviève-des-Bois,0,18,20,8,1,0
Saint-Egrève,0,10,17,14,4,0
Sainte-Livrade-sur-Lot,0,16,15,3,0,0
Saint-Eloy-les-Mines,0,1,5,2,1,0
Sainte-Marie,0,39,49,26,5,0
Sainte-Maure,0,8,5,2,0,0
Saintes,0,71,63,13,2,0
Sainte-Savine,0,28,28,9,10,0
Sainte-Suzanne,0,29,13,14,0,0
Saint-Etienne,0,1457,1573,1064,344,25
Saint-Etienne-du-Rouvray,0,187,175,161,202,19
Saint-Flour,0,9,15,3,0,0
Saint-Gaudens,0,20,14,4,0,0
Saint-Genest-Lerpt,0,8,5,7,5,0
Saint-Genis-Laval,0,37,51,13,3,0
Saint-Germain-en-Laye,0,131,156,178,115,4
Saint-Girons,0,4,2,1,0,0
Saint-Herblain,0,15,9,0,0,0
Saint-Hilaire-du-Harcouët,0,19,24,12,4,0
Saint-Ismier,0,6,5,1,1,0
Saint-Jean,0,2,15,3,0,0
Saint-Jean-d'Angély,0,15,6,2,0,0
Saint-Jean-de-Braye,0,35,32,17,4,0
Saint-Jean-de-la-Ruelle,0,12,17,10,2,0
Saint-Jean-de-Maurienne,0,3,2,2,1,0
Saint-Jean-de-Monts,0,4,12,4,0,0
Saint-Jean-d'Illac,0,5,27,25,3,0
Saint-Jean-du-Gard,0,3,0,1,0,0
Saint-Joseph,0,32,27,10,1,0
Saint-Julien-en-Genevois,0,2,5,3,0,0
Saint-Junien,0,7,9,6,0,0
Saint-Laurent,0,12,21,2,2,0
Saint-Laurent-de-Chamousset,0,2,1,0,2,0
Saint-Laurent-du-Maroni,0,21,5,1,0,0
Saint-Laurent-sur-Sèvre,0,19,19,12,1,0
Saint-Leu,0,3,6,1,1,0
Saint-Lô,0,71,63,36,10,2
Saint-Louis,0,79,70,27,8,0
Saint-Maixent-l'Ecole,0,0,9,1,0,0
Saint-Malo,0,123,197,100,13,0
Saint-Martin,0,11,4,2,0,0
Saint-Martin-Boulogne,0,93,76,42,7,0
Saint-Martin-d'Hères,0,1410,1768,1489,705,60
Saint-Maur-des-Fossés,0,99,189,268,217,28
Saint-Maurice,0,14,14,8,1,0
Saint-Maximin,0,1,4,4,1,0
Saint-Maximin-la-Sainte-Baume,0,14,7,2,0,0
Saint-Médard-en-Jalles,0,2,6,3,1,0
Saint-Méen-le-Grand,0,0,1,1,0,0
Saint-Michel-de-Maurienne,0,1,0,0,0,0
Saint-Michel-sur-Orge,0,15,14,9,1,0
Saint-Nazaire,0,267,367,175,20,2
Saint-Omer,0,99,114,46,13,0
Saint-Orens-de-Gameville,0,23,26,3,3,0
Saint-Ouen-l'Aumône,0,65,49,31,4,0
Saint-Ouen-sur-Seine,0,45,32,20,6,0
Saint-Palais,0,19,41,10,4,0
Saint-Paul,0,123,120,52,20,0
Saint-Paul-lès-Dax,0,25,14,16,3,0
Saint-Paul-Trois-Châteaux,0,5,12,3,1,0
Saint-Pée-sur-Nivelle,0,14,21,8,1,0
Saint-Pierre,0,143,256,229,65,12
Saint-Pierre-des-Corps,0,10,5,3,0,0
Saint-Pierre-du-Mont,0,2,1,1,1,0
Saint-Pierre-en-Auge,0,13,12,4,0,0
Saint-Pierre-Quiberon,0,0,0,0,0,0
Saint-Pol-de-Léon,0,8,6,1,0,0
Saint-Pol-sur-Ternoise,0,22,17,5,0,0
Saint-Pouange,0,8,5,1,0,0
Saint-Priest,0,21,26,10,0,0
Saint-Priest-en-Jarez,0,18,19,5,0,0
Saint-Quay-Portrieux,0,1,8,8,2,0
Saint-Quentin,0,166,167,105,25,2
Saint-Raphaël,0,34,41,18,5,2
Saint-Saturnin,0,7,4,3,0,0
Saint-Sébastien-de-Morsent,0,9,16,4,2,0
Saint-Sébastien-sur-Loire,0,82,73,44,13,0
Saint-Sernin-sur-Rance,0,23,19,7,0,0
Saint-Vallier,0,0,1,5,1,0
Saint-Venant,0,18,27,17,4,0
Saint-Yrieix-la-Perche,0,2,6,2,1,0
Saint-Yrieix-sur-Charente,0,6,6,2,0,0
Sallanches,0,12,6,0,0,0
Salon-de-Provence,0,58,58,40,1,0
Samatan,0,12,2,1,0,0
Sarcelles,0,120,143,73,6,0
Sarlat-la-Canéda,0,4,10,6,2,0
Sarrebourg,0,16,17,8,7,0
Sarreguemines,0,105,106,41,14,0
Sartène,0,16,20,5,2,1
Sartrouville,0,30,36,9,5,0
Sassenage,0,15,13,4,1,0
Saumur,0,70,63,28,7,0
Saverne,0,27,26,4,1,0
Savigny-le-Temple,0,10,6,2,1,0
Savigny-sur-Orge,0,40,86,67,40,0
Sceaux,0,96,445,531,348,49
Schiltigheim,0,40,111,120,25,0
Schoelcher,0,438,346,166,50,2
Schoeneck,0,6,10,1,0,0
Sedan,1,68,53,21,7,0
Sées,0,23,31,7,1,0
Segré-en-Anjou Bleu,0,12,6,9,0,0
Sélestat,0,54,53,25,6,0
Semur-en-Auxois,0,21,18,3,0,0
Senlis,0,17,13,4,0,0
Sens,0,52,44,14,3,0
Sérignan,0,42,49,14,2,0
Serris,0,12,4,2,0,0
Sète,0,58,125,50,9,1
Sèvres,0,68,98,61,7,2
Seyssinet-Pariset,0,43,31,11,0,0
Singapour,0,1,5,22,10,0
Sin-le-Noble,0,24,34,7,3,0
Six-Fours-les-Plages,0,3,7,7,2,0
Soissons,0,90,62,41,8,0
Somain,0,11,6,3,1,0
Somme-Suippe,0,8,7,7,2,0
Somme-Vesle,0,14,6,3,0,0
Sotteville-lès-Rouen,0,51,110,62,13,0
Souilhanels,0,1,0,3,0,0
Souillac,0,22,10,7,0,0
Sours,0,7,3,2,0,0
Soyaux,0,3,5,1,1,0
Stains,0,20,7,0,0,0
Stenay,0,5,6,4,0,0
Strasbourg,0,1875,2440,2205,1424,227
Sucy-en-Brie,0,3,2,7,2,0
Suresnes,0,29,45,22,9,0
Surgères,0,1,4,2,0,0
Taiarapu-ouest,0,8,15,7,4,0
Talange,0,31,20,11,5,0
Talence,0,1557,2117,1735,690,46
Tarare,0,7,5,2,0,0
Tarbes,0,295,430,258,60,0
Taverny,0,40,24,5,0,0
Thann,0,7,4,0,0,0
Thiais,0,24,47,13,1,0
Thiers,0,24,16,7,2,0
Thillois,0,15,13,5,0,0
Thionville,0,96,71,53,9,1
Thônes,0,8,21,12,3,0
Thonon-les-Bains,0,51,74,28,8,0
Thouars,0,33,15,6,0,0
Thuré,0,6,3,0,0,0
Tilloy-lès-Mofflaines,0,19,21,8,0,0
Tomblaine,0,33,35,11,2,0
Tonnerre,0,4,1,0,0,0
Torcy,0,33,30,8,2,0
Toucy,0,5,3,1,0,0
Toul,0,8,4,3,0,0
Toulon,0,246,342,268,74,4
Toulouse,2,4231,5233,4357,2381,356
Tourcoing,0,174,176,88,42,1
Tournan-en-Brie,0,14,7,3,1,0
Tournefeuille,0,4,3,4,4,0
Tournon-sur-Rhône,0,26,26,9,0,0
Tours,0,1358,1774,1625,786,94
Trappes,0,37,30,9,0,0
Treffiagat,0,2,2,2,0,0
Tréguier,0,11,14,5,3,0
Tremblay-en-France,0,82,56,15,3,0
Trévoux,0,2,0,1,0,0
Troyes,0,581,546,300,230,11
Tulle,0,55,47,24,3,0
Ugine,0,9,5,11,4,0
Ussel,0,18,19,5,1,0
Ustaritz,0,12,13,5,3,0
Uturoa,0,17,17,8,0,0
Uzès,0,1,3,1,0,0
Vaires-sur-Marne,0,9,1,0,0,0
Valbonne,0,100,205,246,168,12
Valdeblore,0,2,3,2,0,0
Val de Briey,0,18,18,7,1,0
Val-de-Reuil,0,2,3,2,0,0
Valdoie,0,10,3,1,0,0
Valence,0,528,628,379,106,5
Valenciennes,0,981,889,635,301,35
Vallon-Pont-d'Arc,0,7,1,1,0,0
Valserhône,0,3,3,1,0,0
Vals-près-le-Puy,0,11,4,5,0,0
Vandoeuvre-lès-Nancy,0,6,45,129,78,6
Vannes,0,372,597,401,112,5
Vanves,0,1,18,95,135,18
Varennes-sur-Seine,0,5,3,2,1,0
Varzy,0,1,2,0,0,0
Vaucresson,0,10,2,2,0,0
Vaujours,0,6,5,0,0,0
Vaulx-en-Velin,0,22,20,30,60,8
Vauréal,0,24,35,16,3,0
Vaux-le-Pénil,0,8,7,2,0,0
Vayres,0,12,5,2,0,0
Vedène,0,2,5,3,1,0
Vélizy-Villacoublay,0,46,101,44,6,0
Vendôme,0,29,36,21,2,0
Vénissieux,0,61,42,10,0,0
Venoy,0,22,11,3,2,0
Verdalle,0,5,6,0,0,0
Verdun,0,70,55,26,8,0
Verneuil d'Avre et d'Iton,0,1,2,0,0,0
Verneuil-sur-Seine,0,19,9,5,3,0
Verneuil-sur-Vienne,0,17,16,6,1,0
Vernon,0,39,23,9,1,0
Verrières-en-Anjou,0,14,10,11,1,0
Versailles,0,357,435,484,619,397
Vesoul,0,90,79,45,8,0
Vic-en-Bigorre,0,9,21,18,1,0
Vichy,0,109,129,70,27,2
Vienne,0,163,124,41,12,0
Vierzon,0,44,34,14,2,1
Ville-d'Avray,0,84,95,43,6,0
Villefontaine,0,17,25,36,15,0
Villefranche-de-Rouergue,0,18,8,7,1,0
Villefranche-sur-Saône,0,43,36,23,12,0
Villejuif,0,198,287,303,91,4
Villemandeur,0,25,11,6,1,0
Villemoirieu,0,7,3,0,0,0
Villemomble,1,33,25,13,1,0
Villenave-d'Ornon,0,22,13,3,0,0
Villeneuve-d'Ascq,0,260,514,466,293,39
Villeneuve-la-Garenne,0,24,26,7,0,0
Villeneuve-le-Roi,0,11,0,4,0,0
Villeneuve-Saint-Georges,0,28,32,16,6,0
Villeneuve-sur-Lot,0,31,24,7,3,0
Villepinte,0,23,10,4,0,0
Villers-lès-Nancy,0,138,204,104,23,2
Villetaneuse,0,943,792,352,53,3
Villeurbanne,0,964,1660,1620,1130,331
Villiers-le-Bel,0,4,6,2,0,0
Villiers-Saint-Frédéric,0,11,5,2,0,0
Vincennes,0,101,70,27,6,0
Vire Normandie,0,32,42,11,7,0
Vitré,0,30,28,13,2,0
Vitrolles,0,50,46,16,2,0
Vitry-le-François,0,26,14,6,0,0
Vitry-sur-Seine,0,55,50,34,4,0
Vizille,0,5,4,4,0,0
Voiron,0,30,32,23,19,0
Vouneuil-sous-Biard,0,6,1,1,0,0
Voutezac,0,15,16,4,0,0
Wasquehal,0,3,1,1,2,0
Wassy,0,8,5,2,0,0
Wattignies,0,10,5,2,0,0
Wattrelos,0,43,20,7,0,0
Wingles,0,38,25,5,3,0
Wintzenheim,0,16,15,3,1,0
Wissembourg,0,3,0,0,1,0
Wittelsheim,0,4,2,1,0,0
Wittenheim,0,3,2,1,0,0
Wormhout,0,10,7,4,2,0
Yssingeaux,0,17,18,6,1,0
Yutz,0,52,52,12,1,0
Yvetot,0,29,23,13,2,0
Yzeure,0,35,28,14,1,0
